Date,Close,Prediction,Pred_Binary,Actual,Return,Position,Strategy_Return,Position_Change,Transaction_Cost,Cumulative_Return,Strategy_Cumulative_Return,Buy_Hold_Value,Strategy_Value,Buy_Hold_Peak,Strategy_Peak,Buy_Hold_Drawdown,Strategy_Drawdown
2015-10-14,24.82762908935547,0.4972348,0,1,-0.014133813430330266,0.0,-0.0,0.0,0.0,0.5517107249697375,0.7038585074128636,15517.107249697376,17038.585074128638,18576.99201127232,17410.446089808273,-0.16471368237216433,-0.021358500164870287
2015-10-15,25.19932746887207,0.49553397,0,0,0.014971158872192136,0.0,0.0,0.0,0.0,0.5749416327569439,0.7038585074128636,15749.416327569439,17038.585074128638,18576.99201127232,17410.446089808273,-0.15220847820718975,-0.021358500164870287
2015-10-16,25.014606475830078,0.49668106,0,1,-0.007330393768253174,0.0,-0.0,0.0,0.0,0.56339669042682,0.7038585074128636,15633.9669042682,17038.585074128638,18576.99201127232,17410.446089808273,-0.15842312389531754,-0.021358500164870287
2015-10-19,25.170045852661133,0.4906996,0,1,0.006213944520024439,0.0,0.0,0.0,0.0,0.573111550723922,0.7038585074128636,15731.11550723922,17038.585074128638,18576.99201127232,17410.446089808273,-0.15319361187786762,-0.021358500164870287
2015-10-20,25.629608154296875,0.486344,0,0,0.01825830212332158,0.0,0.0,0.0,0.0,0.6018338966907262,0.7038585074128636,16018.338966907262,17038.585074128638,18576.99201127232,17410.446089808273,-0.1377323650035751,-0.021358500164870287
2015-10-21,25.627357482910156,0.49736914,0,1,-8.781528664691951e-05,0.0,-0.0,0.0,0.0,0.6016932311879275,0.7038585074128636,16016.932311879274,17038.585074128638,18576.99201127232,17410.446089808273,-0.13780808528310873,-0.021358500164870287
2015-10-22,26.019336700439453,0.48907384,0,1,0.015295342791026734,0.0,0.0,0.0,0.0,0.6261916782050141,0.7038585074128636,16261.91678205014,17038.585074128638,18576.99201127232,17410.446089808273,-0.12462056439586211,-0.021358500164870287
2015-10-23,26.825820922851562,0.46501988,0,0,0.030995571935486188,0.0,0.0,0.0,0.0,0.6765964193477065,0.7038585074128636,16765.964193477066,17038.585074128638,18576.99201127232,17410.446089808273,-0.09748767812874881,-0.021358500164870287
2015-10-26,25.969772338867188,0.49140066,0,0,-0.031911365786206014,0.0,-0.0,0.0,0.0,0.6230939377340585,0.7038585074128636,16230.939377340585,17038.585074128638,18576.99201127232,17410.446089808273,-0.12628807895854055,-0.021358500164870287
2015-10-27,25.805328369140625,0.4978312,0,1,-0.006332129815418197,0.0,-0.0,0.0,0.0,0.6128162962177082,0.7038585074128636,16128.16296217708,17038.585074128638,18576.99201127232,17410.446089808273,-0.13182053626385348,-0.021358500164870287
2015-10-28,26.868633270263672,0.46379232,0,1,0.041204858388649734,0.0,0.0,0.0,0.0,0.6792721633102654,0.7038585074128636,16792.721633102654,17038.585074128638,18576.99201127232,17410.446089808273,-0.09604732440467156,-0.021358500164870287
2015-10-29,27.152469635009766,0.48813185,0,0,0.010563855700848945,0.0,0.0,0.0,0.0,0.6970117521259276,0.7038585074128636,16970.117521259275,17038.585074128638,18576.99201127232,17410.446089808273,-0.08649809877928627,-0.021358500164870287
2015-10-30,26.920434951782227,0.4928137,0,1,-0.008545619840353624,0.0,-0.0,0.0,0.0,0.682509734827647,0.7038585074128636,16825.09734827647,17038.585074128638,18576.99201127232,17410.446089808273,-0.09430453875055866,-0.021358500164870287
2015-11-02,27.29890251159668,0.48766103,0,1,0.014058746097243002,0.0,0.0,0.0,0.0,0.7061637119957285,0.7038585074128636,17061.637119957286,17038.585074128638,18576.99201127232,17410.446089808273,-0.08157159621942733,-0.021358500164870287
2015-11-03,27.612041473388672,0.4827876,0,0,0.011470752776928217,0.0,0.0,0.0,0.0,0.7257346941329976,0.7038585074128636,17257.346941329975,17038.585074128638,18576.99201127232,17410.446089808273,-0.07103653105635177,-0.021358500164870287
2015-11-04,27.483625411987305,0.4984042,0,0,-0.004650726804286798,0.0,-0.0,0.0,0.0,0.7177087735339056,0.7038585074128636,17177.087735339057,17038.585074128638,18576.99201127232,17410.446089808273,-0.07535688636157112,-0.021358500164870287
2015-11-05,27.35693359375,0.49930406,0,1,-0.004609720018307617,0.0,-0.0,0.0,0.0,0.7097906170149237,0.7038585074128636,17097.90617014924,17038.585074128638,18576.99201127232,17410.446089808273,-0.07961923223230039,-0.021358500164870287
2015-11-06,27.38860321044922,0.508076,1,0,0.001157644974744354,0.0,0.0,0.0,0.0,0.7117699475305761,0.7038585074128636,17117.699475305762,17038.585074128638,18576.99201127232,17410.446089808273,-0.07855375806164278,-0.021358500164870287
2015-11-09,27.27774429321289,0.5045696,1,0,-0.004047629460491531,1.0,-0.005047629460491531,1.0,0.001,0.7048413370613673,0.6952580610143373,17048.413370613674,16952.580610143374,18576.99201127232,17410.446089808273,-0.08228343101677171,-0.026298319830697747
2015-11-10,26.418031692504883,0.49975988,0,0,-0.031516997573802996,1.0,-0.031516997573802996,0.0,0.0,0.6511098567774851,0.6418286168183784,16511.09856777485,16418.286168183786,18576.99201127232,17410.446089808273,-0.11120710189485505,-0.056986473322201525
2015-11-11,26.268720626831055,0.5077675,1,0,-0.005651861857527751,0.0,-0.001,1.0,0.001,0.6417780119553764,0.6401867882015602,16417.780119553765,16401.867882015602,18576.99201127232,17410.446089808273,-0.11623043657489696,-0.05792948684887933
2015-11-12,26.180484771728516,0.50932395,1,0,-0.0033589704027082723,1.0,-0.004358970402708272,1.0,0.001,0.6362633282054011,0.6330372625368763,16362.63328205401,16330.372625368764,18576.99201127232,17410.446089808273,-0.11919899238125631,-0.06203594433296933
2015-11-13,25.415796279907227,0.5011941,1,1,-0.02920833966554559,1.0,-0.02920833966554559,0.0,0.0,0.5884707931329016,0.5853389554862065,15884.707931329016,15853.389554862066,18576.99201127232,17410.446089808273,-0.14492572738953935,-0.08943231706496457
2015-11-16,25.832073211669922,0.49330106,0,0,0.016378669673701607,1.0,0.016378669673701607,0.0,0.0,0.6144878315399482,0.6113046985589663,16144.878315399483,16113.046985589663,18576.99201127232,17410.446089808273,-0.13092074833197198,-0.07451842977062384
2015-11-17,25.721210479736328,0.50708365,1,1,-0.004291669933929709,0.0,-0.001,1.0,0.001,0.6075589826546328,0.6096933938604074,16075.589826546327,16096.933938604074,18576.99201127232,17410.446089808273,-0.13465054962655787,-0.07544391134085315
2015-11-18,26.53568458557129,0.5118341,1,1,0.03166546560771777,1.0,0.030665465607717768,1.0,0.001,0.6584630863322609,0.659055391268804,16584.63086332261,16590.55391268804,18576.99201127232,17410.446089808273,-0.10724885636710002,-0.04709196840167018
2015-11-19,26.872777938842773,0.50065565,1,1,0.01270339765248707,1.0,0.01270339765248707,0.0,0.0,0.6795312024099107,0.680131031631594,16795.31202409911,16801.31031631594,18576.99201127232,17410.446089808273,-0.09590788358481861,-0.03498679875002797
2015-11-20,26.99042320251465,0.5126495,1,0,0.004377860150506674,1.0,0.004377860150506674,0.0,0.0,0.6868839551324737,0.6874864103226037,16868.839551324738,16874.86410322604,18576.99201127232,17410.446089808273,-0.09194989473597737,-0.030762105911562698
2015-11-23,26.639755249023438,0.50480294,1,1,-0.012992310304291155,1.0,-0.012992310304291155,0.0,0.0,0.6649674353400625,0.665562063245418,16649.674353400624,16655.62063245418,18576.99201127232,17410.446089808273,-0.10374756347541192,-0.043354745390237315
2015-11-24,26.895395278930664,0.5033312,1,0,0.009596185382243716,1.0,0.009596185382243716,0.0,0.0,0.6809447715049846,0.6815451055699533,16809.447715049846,16815.451055699534,18576.99201127232,17410.446089808273,-0.09514695894523428,-0.03417460018195839
2015-11-25,26.703100204467773,0.49588698,0,0,-0.007149739666162502,1.0,-0.007149739666162502,0.0,0.0,0.6689264539955269,0.6695224958282184,16689.264539955268,16695.224958282186,18576.99201127232,17410.446089808273,-0.10161642262491144,-0.04108000035362469
2015-11-27,26.653331756591797,0.4937468,0,1,-0.0018637704047430592,0.0,-0.001,1.0,0.001,0.6658159582628773,0.6678529733323901,16658.159582628774,16678.5297333239,18576.99201127232,17410.446089808273,-0.10329080334853014,-0.04203892035327128
2015-11-30,26.76418113708496,0.50033724,1,0,0.004158931480142236,0.0,0.0,0.0,0.0,0.6727439726918201,0.6678529733323901,16727.4397269182,16678.5297333239,18576.99201127232,17410.446089808273,-0.09956145124204341,-0.04203892035327128
2015-12-01,26.5469913482666,0.4990028,0,0,-0.00811494241897115,1.0,-0.00911494241897115,1.0,0.001,0.659169751671745,0.6526505895171555,16591.69751671745,16526.505895171555,18576.99201127232,17410.446089808273,-0.10686845821703617,-0.050770680433866566
2015-12-02,26.307180404663086,0.49712002,0,0,-0.009033450926979492,0.0,-0.001,1.0,0.001,0.6441817231404896,0.6509979389276384,16441.817231404897,16509.979389276385,18576.99201127232,17410.446089808273,-0.11493651817106998,-0.05171990975343266
2015-12-03,26.062837600708008,0.50148237,1,1,-0.009288065090843678,0.0,-0.0,0.0,0.0,0.6289104562747851,0.6509979389276384,16289.10456274785,16509.979389276385,18576.99201127232,17410.446089808273,-0.12315704539982597,-0.05171990975343266
2015-12-04,26.929338455200195,0.4809571,0,0,0.03324660452431516,1.0,0.03224660452431516,1.0,0.001,0.6830661980200747,0.7042370165346976,16830.661980200748,17042.370165346976,18576.99201127232,17410.446089808273,-0.0940049944583018,-0.021141096704969553
2015-12-07,26.759654998779297,0.49478036,0,0,-0.006301062935622603,0.0,-0.001,1.0,0.001,0.6724610919815313,0.7025327795181628,16724.610919815314,17025.327795181627,18576.99201127232,17410.446089808273,-0.09971372600757977,-0.02211995560826474
2015-12-08,26.74835205078125,0.4952825,0,0,-0.000422387657784129,0.0,-0.0,0.0,0.0,0.6717546650581541,0.7025327795181628,16717.546650581542,17025.327795181627,18576.99201127232,17410.446089808273,-0.10009399581818657,-0.02211995560826474
2015-12-09,26.157865524291992,0.5014013,1,1,-0.022075622653994875,0.0,-0.0,0.0,0.0,0.6348496399022747,0.7025327795181628,16348.496399022748,17025.327795181627,18576.99201127232,17410.446089808273,-0.11995998119056861,-0.02211995560826474
2015-12-10,26.28229331970215,0.49923036,0,0,0.004756802319921816,1.0,0.0037568023199218157,1.0,0.001,0.6426262964620852,0.7089288586139999,16426.26296462085,17089.28858614,18576.99201127232,17410.446089808273,-0.11577380478747201,-0.018446253588888406
2015-12-11,25.605833053588867,0.4984589,0,0,-0.025738251144399982,0.0,-0.001,1.0,0.001,0.6003479683073485,0.7072199297553858,16003.479683073485,17072.19929755386,18576.99201127232,17410.446089808273,-0.13853224066830916,-0.019427807335299474
2015-12-14,25.447465896606445,0.49592063,0,0,-0.0061848078385493555,0.0,-0.0,0.0,0.0,0.5904501236485546,0.7072199297553858,15904.501236485547,17072.19929755386,18576.99201127232,17410.446089808273,-0.1438602532188814,-0.019427807335299474
2015-12-15,24.997249603271484,0.49497616,0,1,-0.01769198925992077,0.0,-0.0,0.0,0.0,0.5623118971425247,0.7072199297553858,15623.118971425247,17072.19929755386,18576.99201127232,17410.446089808273,-0.1590070684239243,-0.019427807335299474
2015-12-16,25.189556121826172,0.4958909,0,0,0.007693107106052199,0.0,0.0,0.0,0.0,0.5743309299003019,0.7072199297553858,15743.309299003018,17072.19929755386,18576.99201127232,17410.446089808273,-0.15253721972587664,-0.019427807335299474
2015-12-17,24.655630111694336,0.49521866,0,0,-0.021196324681132528,0.0,-0.0,0.0,0.0,0.5409609003545859,0.7072199297553858,15409.609003545858,17072.19929755386,18576.99201127232,17410.446089808273,-0.1705003159717422,-0.019427807335299474
2015-12-18,23.988224029541016,0.48753044,0,1,-0.027069114807849348,0.0,-0.0,0.0,0.0,0.4992484528284806,0.7072199297553858,14992.484528284805,17072.19929755386,18576.99201127232,17410.446089808273,-0.19295413815177787,-0.019427807335299474
2015-12-21,24.282331466674805,0.49162778,0,0,0.012260492347061724,0.0,0.0,0.0,0.0,0.5176299770107284,0.7072199297553858,15176.299770107284,17072.19929755386,18576.99201127232,17410.446089808273,-0.1830593585388599,-0.019427807335299474
2015-12-22,24.259708404541016,0.4975774,0,1,-0.0009316676269260915,0.0,-0.0,0.0,0.0,0.516216050291495,0.7072199297553858,15162.16050291495,17072.19929755386,18576.99201127232,17410.446089808273,-0.18382047568762938,-0.019427807335299474
2015-12-23,24.571918487548828,0.4939319,0,0,0.012869490341828271,0.0,0.0,0.0,0.0,0.5357289781068464,0.7072199297553858,15357.289781068464,17072.19929755386,18576.99201127232,17410.446089808273,-0.17331666118229339,-0.019427807335299474
2015-12-24,24.440702438354492,0.49884325,0,0,-0.00534008157567456,0.0,-0.0,0.0,0.0,0.5275280600856285,0.7072199297553858,15275.280600856284,17072.19929755386,18576.99201127232,17410.446089808273,-0.17773121764883104,-0.019427807335299474
2015-12-28,24.166940689086914,0.5070807,1,1,-0.011201058969482314,0.0,-0.0,0.0,0.0,0.5104181282070703,0.7072199297553858,15104.181282070704,17072.19929755386,18576.99201127232,17410.446089808273,-0.1869414987687108,-0.019427807335299474
2015-12-29,24.601329803466797,0.49284887,0,0,0.01797451816381712,1.0,0.01697451816381712,1.0,0.001,0.537567166287487,0.736199165462649,15375.67166287487,17361.99165462649,18576.99201127232,17410.446089808273,-0.17232716397008307,-0.002783066839978643
2015-12-30,24.280071258544922,0.49965593,0,0,-0.013058584535401985,0.0,-0.001,1.0,0.001,0.5174887154676633,0.7344629662971862,15174.887154676633,17344.629662971864,18576.99201127232,17410.446089808273,-0.18313539966703574,-0.0037802837731387706
2015-12-31,23.814014434814453,0.49704057,0,1,-0.019195035252067005,0.0,-0.0,0.0,0.0,0.48836046607964767,0.7344629662971862,14883.604660796476,17344.629662971864,18576.99201127232,17410.446089808273,-0.19881514446659265,-0.0037802837731387706
2016-01-04,23.83437728881836,0.48067483,0,0,0.0008550785949863471,0.0,0.0,0.0,0.0,0.4896331312558162,0.7344629662971862,14896.331312558163,17344.629662971864,18576.99201127232,17410.446089808273,-0.19813006844599879,-0.0037802837731387706
2016-01-05,23.237102508544922,0.49442416,0,0,-0.025059382631894556,0.0,-0.0,0.0,0.0,0.45230384463852946,0.7344629662971862,14523.038446385295,17344.629662971864,18576.99201127232,17410.446089808273,-0.21822443388182156,-0.0037802837731387706
2016-01-06,22.78236198425293,0.55242705,1,0,-0.01956958808116338,0.0,-0.0,0.0,0.0,0.4238828566302635,0.7344629662971862,14238.828566302634,17344.629662971864,18576.99201127232,17410.446089808273,-0.23352345968267274,-0.0037802837731387706
2016-01-07,21.820844650268555,0.558945,1,1,-0.04220446214703166,1.0,-0.043204462147031664,1.0,0.001,0.3637886465058042,0.6595264267243712,13637.886465058042,16595.26426724371,18576.99201127232,17410.446089808273,-0.2658721898150832,-0.0468214207929889
2016-01-08,21.93622398376465,0.5514076,1,1,0.005287574122144534,1.0,0.005287574122144534,0.0,0.0,0.37099978006114287,0.6683012957133341,13709.997800611429,16683.012957133342,18576.99201127232,17410.446089808273,-0.2619904346036027,-0.04178141840379124
2016-01-11,22.291423797607422,0.5438184,1,1,0.016192386351710386,1.0,0.016192386351710386,0.0,0.0,0.3931995381880029,0.6953150748445833,13931.99538188003,16953.150748445834,18576.99201127232,17410.446089808273,-0.2500402985894463,-0.026265572921197577
2016-01-12,22.61494255065918,0.53988516,1,0,0.014513148912743912,1.0,0.014513148912743912,0.0,0.0,0.41341925055089135,0.7199194349798224,14134.192505508914,17199.194349798225,18576.99201127232,17410.446089808273,-0.23915602176431805,-0.012133620179537563
2016-01-13,22.03350257873535,0.5462581,1,1,-0.025710433295214385,1.0,-0.025710433295214385,0.0,0.0,0.3770796291914307,0.6756995610736307,13770.796291914306,16756.995610736307,18576.99201127232,17410.446089808273,-0.2587176501148122,-0.03753209284249659
2016-01-14,22.515392303466797,0.5114175,1,0,0.02187077261136494,1.0,0.02187077261136494,0.0,0.0,0.40719742462921915,0.7123484051388362,14071.974246292191,17123.48405138836,18576.99201127232,17410.446089808273,-0.24250523239965505,-0.01648217609931857
2016-01-15,21.97468376159668,0.55032617,1,0,-0.024015061988809427,1.0,-0.024015061988809427,0.0,0.0,0.3734034912462554,0.6712262520429881,13734.034912462554,16712.262520429882,18576.99201127232,17410.446089808273,-0.2606965161997761,-0.040101417607392276
2016-01-19,21.86835289001465,0.54459655,1,1,-0.0048387896151596,1.0,-0.0048387896151596,0.0,0.0,0.36675788069538906,0.6631395398100204,13667.57880695389,16631.395398100205,18576.99201127232,17410.446089808273,-0.26427385021964,-0.04474616489948002
2016-01-20,21.897762298583984,0.5242319,1,0,0.0013448387593362199,1.0,0.0013448387593362199,0.0,0.0,0.3685959496679765,0.6653761943253416,13685.959496679765,16653.761943253416,18576.99201127232,17410.446089808273,-0.2632844171771581,-0.04346150251703229
2016-01-21,21.786897659301758,0.5405562,1,1,-0.005062829606539143,1.0,-0.005062829606539143,0.0,0.0,0.36166698157460786,0.6569446784226858,13616.669815746078,16569.446784226857,18576.99201127232,17410.446089808273,-0.2670142826414724,-0.048304293941883514
2016-01-22,22.945247650146484,0.47914135,0,0,0.0531672755322361,1.0,0.0531672755322361,0.0,0.0,0.4340631051671333,0.745039912682057,14340.631051671333,17450.399126820572,18576.99201127232,17450.399126820572,-0.2280434290454778,0.0
2016-01-25,22.497299194335938,0.5294504,1,1,-0.019522493835785082,0.0,-0.001,1.0,0.001,0.40606661703638114,0.7432948727693749,14060.666170363811,17432.94872769375,18576.99201127232,17450.399126820572,-0.2431139464434312,-0.0010000000000000009
2016-01-26,22.62173080444336,0.5204135,1,0,0.005530957695524252,1.0,0.004530957695524252,1.0,0.001,0.4138435120122983,0.7511936680887175,14138.435120122984,17511.936680887175,18576.99201127232,17511.936680887175,-0.23892764170087744,0.0
2016-01-27,21.13532829284668,0.5491974,1,1,-0.0657068428780313,1.0,-0.0657068428780313,0.0,0.0,0.3209443185143823,0.6361282608906087,13209.443185143824,16361.282608906087,18576.99201127232,17511.936680887175,-0.2889353035664506,-0.0657068428780313
2016-01-28,21.286916732788086,0.5310138,1,1,0.007172277517577541,1.0,0.007172277517577541,0.0,0.0,0.3304184977520348,0.6478630268320678,13304.184977520348,16478.630268320678,18576.99201127232,17511.936680887175,-0.2838353502306772,-0.05900583307237883
2016-01-29,22.02219009399414,0.4993365,0,0,0.034541092561024556,1.0,0.034541092561024556,0.0,0.0,0.376372606227787,0.7047820161697642,13763.72606227787,17047.820161697644,18576.99201127232,17511.936680887175,-0.2590982407740613,-0.0265028664531477
2016-02-01,21.816314697265625,0.5287913,1,0,-0.009348543257950648,0.0,-0.001,1.0,0.001,0.36350552737940833,0.7030772341535945,13635.055273794083,17030.772341535943,18576.99201127232,17511.936680887175,-0.26602459292007674,-0.027476363586694696
2016-02-02,21.375144958496094,0.5291368,1,1,-0.020222010219939968,1.0,-0.02122201021993997,1.0,0.001,0.3359327046697973,0.6669345116850398,13359.327046697974,16669.3451168504,18576.99201127232,17511.936680887175,-0.2808670511032315,-0.04811527013779082
2016-02-03,21.798215866088867,0.51003784,1,1,0.019792656770948103,1.0,0.019792656770948103,0.0,0.0,0.3623743621624109,0.6999275743344697,13623.74362162411,16999.275743344697,18576.99201127232,17511.936680887175,-0.26663349947303805,-0.02927494239412165
2016-02-04,21.973365783691406,0.5182303,1,0,0.008035057487205455,1.0,0.008035057487205455,0.0,0.0,0.37332111848148086,0.7135865901183329,13733.211184814809,17135.86590118333,18576.99201127232,17511.936680887175,-0.2607408574821132,-0.021475110751987492
2016-02-05,21.38649559020996,0.52389777,1,1,-0.026708252129358345,1.0,-0.026708252129358345,0.0,0.0,0.3366421117945051,0.667819687423965,13366.42111794505,16678.19687423965,18576.99201127232,17511.936680887175,-0.2804851770494141,-0.04760980020887595
2016-02-08,21.6116943359375,0.51886743,1,0,0.010529950770926,1.0,0.010529950770926,0.0,0.0,0.3507168874300477,0.6853817466273207,13507.168874300476,16853.817466273205,18576.99201127232,17511.936680887175,-0.27290872138479305,-0.037581178290363004
2016-02-09,21.60714340209961,0.5243777,1,0,-0.00021057737385832276,1.0,-0.00021057737385832276,0.0,0.0,0.35043245701506653,0.6850268433651672,13504.324570150666,16850.268433651672,18576.99201127232,17511.936680887175,-0.2730618303567991,-0.03778384191839035
2016-02-10,21.443368911743164,0.51766443,1,0,-0.0075796456435112125,1.0,-0.0075796456435112125,0.0,0.0,0.3401966575253961,0.6722549369926549,13401.96657525396,16722.54936992655,18576.99201127232,17511.936680887175,-0.2785717640874372,-0.04507709942910976
2016-02-11,21.31371307373047,0.52333546,1,1,-0.0060464304161502724,1.0,-0.0060464304161502724,0.0,0.0,0.33209325169171167,0.6621437638780652,13320.932516917117,16621.43763878065,18576.99201127232,17511.936680887175,-0.28293382971612857,-0.050850974300200025
2016-02-12,21.37967300415039,0.5233891,1,1,0.0030947179495073307,1.0,0.0030947179495073307,0.0,0.0,0.33621570458813954,0.6672876300188002,13362.157045881395,16672.876300188003,18576.99201127232,17511.936680887175,-0.2807147121679666,-0.04791362577360936
2016-02-16,21.982467651367188,0.50790566,1,1,0.028194755228472257,1.0,0.028194755228472257,0.0,0.0,0.37388997931144274,0.7142963966426399,13738.899793114428,17142.9639664264,18576.99201127232,17511.936680887175,-0.2604346395381012,-0.021069783495932692
2016-02-17,22.319120407104492,0.50944537,1,0,0.01531460257676609,1.0,0.01531460257676609,0.0,0.0,0.394930558328799,0.740550164656004,13949.305583287989,17405.50164656004,18576.99201127232,17511.936680887175,-0.24910848996308443,-0.006077856279785521
2016-02-18,21.896026611328125,0.50443035,1,0,-0.018956562268542143,1.0,-0.018956562268542143,0.0,0.0,0.3684874703395469,0.7075553170781812,13684.87470339547,17075.55317078181,18576.99201127232,17511.936680887175,-0.2633428116300187,-0.024919203287300573
2016-02-19,21.845983505249023,0.5122564,1,1,-0.0022854880005128697,1.0,-0.0022854880005128697,0.0,0.0,0.3653598086472336,0.7036527198907871,13653.598086472337,17036.527198907872,18576.99201127232,17511.936680887175,-0.26502643279452986,-0.02714773874771792
2016-02-22,22.037059783935547,0.5089194,1,0,0.008746517575672907,1.0,0.008746517575672907,0.0,0.0,0.37730195221068397,0.7185537483481548,13773.019522106839,17185.53748348155,18576.99201127232,17511.936680887175,-0.2585979735713124,-0.018638669346141667
2016-02-23,21.53890609741211,0.51292574,1,1,-0.022605270004602773,1.0,-0.022605270004602773,0.0,0.0,0.34616766970309487,0.6797053768493226,13461.676697030949,16797.053768493228,18576.99201127232,17511.936680887175,-0.27535756656069243,-0.0408226071976483
2016-02-24,21.859628677368164,0.5069355,1,1,0.014890383871193347,1.0,0.014890383871193347,0.0,0.0,0.3662126230599638,0.7047168347011166,13662.126230599639,17047.168347011167,18576.99201127232,17511.936680887175,-0.2645673625574255,-0.026540087618250885
2016-02-25,22.0097599029541,0.50763035,1,1,0.00686796778672516,1.0,0.00686796778672516,0.0,0.0,0.37559572734495683,0.7164247750073318,13755.957273449569,17164.24775007332,18576.99201127232,17511.936680887175,-0.25951643489416365,-0.019854396298344845
2016-02-26,22.043882369995117,0.5026196,1,0,0.0015503334516808742,1.0,0.0015503334516808742,0.0,0.0,0.3777283594170491,0.7190858057533196,13777.28359417049,17190.858057533194,18576.99201127232,17511.936680887175,-0.25836843845276014,-0.01833484378140826
2016-02-29,21.993839263916016,0.50785375,1,1,-0.002270158461161853,1.0,-0.002270158461161853,0.0,0.0,0.3746006977247358,0.7151832085659255,13746.006977247358,17151.832085659255,18576.99201127232,17511.936680887175,-0.2600520596172713,-0.020563379241825608
2016-03-01,22.867313385009766,0.49958867,0,1,0.039714490526754354,1.0,0.039714490526754354,0.0,0.0,0.4291922641125947,0.7833008358541651,14291.922641125948,17833.00835854165,18576.99201127232,17833.00835854165,-0.23066540414865,0.0
2016-03-02,22.917354583740234,0.50202256,1,1,0.0021883287244084393,0.0,-0.001,1.0,0.001,0.43231980659685454,0.781517535018311,14323.198065968545,17815.17535018311,18576.99201127232,17833.00835854165,-0.22898184715386738,-0.0009999999999998899
2016-03-03,23.087961196899414,0.5024829,1,1,0.00744442874223461,1.0,0.00644442874223461,1.0,0.001,0.44298260933315614,0.7929983978257782,14429.826093331561,17929.98397825778,18576.99201127232,17929.98397825778,-0.22324205745603498,0.0
2016-03-04,23.43143081665039,0.50463915,1,0,0.014876567784473771,1.0,0.014876567784473771,0.0,0.0,0.46444923793271764,0.8196720600284861,14644.492379327176,18196.72060028486,18576.99201127232,18196.72060028486,-0.21168656527165142,0.0
2016-03-07,23.172119140625,0.50242865,1,0,-0.01106683061971292,1.0,-0.01106683061971292,0.0,0.0,0.4482424262653486,0.7995340575567269,14482.424262653485,17995.34057556727,18576.99201127232,18196.72060028486,-0.2204106965290341,-0.01106683061971292
2016-03-08,22.981050491333008,0.5086143,1,1,-0.008245626916228543,1.0,-0.008245626916228543,0.0,0.0,0.43630075953411085,0.7846957710950673,14363.007595341109,17846.95771095067,18576.99201127232,18196.72060028486,-0.2268388990733381,-0.019221204579506157
2016-03-09,23.001522064208984,0.503959,1,1,0.000890802310525185,1.0,0.000890802310525185,0.0,0.0,0.4375802195693128,0.7862855822115433,14375.802195693128,17862.855822115434,18576.99201127232,18196.72060028486,-0.22615016537822452,-0.018347524562431383
2016-03-10,23.01289176940918,0.50605947,1,1,0.0004943022974068789,1.0,0.0004943022974068789,0.0,0.0,0.43829081877455267,0.7871685472786554,14382.908187745526,17871.685472786554,18576.99201127232,18196.72060028486,-0.22576764962712303,-0.01786229148856744
2016-03-11,23.260831832885742,0.5029186,1,1,0.010773963826925304,1.0,0.010773963826925304,0.0,0.0,0.4537869120286284,0.8064234365596543,14537.869120286285,18064.23436559654,18576.99201127232,18196.72060028486,-0.21742609829057036,-0.007280775344005952
2016-03-14,23.319971084594727,0.5047911,1,1,0.0025424392443855748,1.0,0.0025424392443855748,0.0,0.0,0.45748307692674417,0.8110161583967415,14574.830769267443,18110.161583967416,18576.99201127232,18196.72060028486,-0.21543645169123227,-0.004756847028584366
2016-03-15,23.788555145263672,0.5049063,1,1,0.020093681032842037,1.0,0.020093681032842037,0.0,0.0,0.4867692769852754,0.8474061394288885,14867.692769852754,18474.061394288885,18576.99201127232,18474.061394288885,-0.1996716820015212,0.0
2016-03-16,24.104740142822266,0.512854,1,0,0.013291475485914361,1.0,0.013291475485914361,0.0,0.0,0.5065306343835358,0.8719608928436353,15065.306343835358,18719.60892843635,18576.99201127232,18719.60892843635,-0.18903413778216127,0.0
2016-03-17,24.066070556640625,0.50891423,1,1,-0.0016042316138867863,1.0,-0.0016042316138867863,0.0,0.0,0.5041138103125689,0.8689578339993758,15041.138103125688,18689.578339993757,18576.99201127232,18719.60892843635,-0.1903351148561141,-0.0016042316138867863
2016-03-18,24.093360900878906,0.50627756,1,0,0.0011339759091144597,1.0,0.0011339759091144597,0.0,0.0,0.5058194391380297,0.8710771871582819,15058.194391380297,18710.77187158282,18576.99201127232,18719.60892843635,-0.18941697438190497,-0.00047207486477496285
2016-03-21,24.091087341308594,0.5140094,1,1,-9.436456705502749e-05,1.0,-9.436456705502749e-05,0.0,0.0,0.5056773431385924,0.8709006237695891,15056.773431385924,18709.006237695892,18576.99201127232,18719.60892843635,-0.18949346469817963,-0.0005663948846897915
2016-03-22,24.275339126586914,0.5171862,1,0,0.007648130724360769,1.0,0.007648130724360769,0.0,0.0,0.5171929602876246,0.8852095163124669,15171.929602876246,18852.095163124668,18576.99201127232,18852.095163124668,-0.18329460476324255,0.0
2016-03-23,24.141132354736328,0.5086665,1,0,-0.005528523047638845,1.0,-0.005528523047638845,0.0,0.0,0.5088051240389591,0.8747870920519054,15088.05124038959,18747.870920519053,18576.99201127232,18852.095163124668,-0.18780977936393994,-0.005528523047638845
2016-03-24,24.036497116088867,0.51174986,1,0,-0.004334313615033558,1.0,-0.004334313615033558,0.0,0.0,0.5022654894474046,0.8666611768335357,15022.654894474046,18666.61176833536,18576.99201127232,18852.095163124668,-0.19133006649523987,-0.00983887430995578
