Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,Return,Target,num_headlines,avg_sentiment
2020-06-02,78.68024444580078,78.70457952577789,77.6071320252172,78.05000523231972,87642800,76.16701431274414,75.69817522366924,68.52934196533914,2.306205161209917,2.4306327908925374,-0.12442762968262056,0.004629402776648028,1,0.0,0.0
2020-06-03,79.11337280273438,79.37617975384588,78.42716372886015,79.00144035927285,104491200,76.51210517883301,76.02343213596116,69.71358173452074,2.3013929572818483,2.4047848241703997,-0.1033918668885514,0.005504918801211289,0,0.0,0.0
2020-06-04,78.4320297241211,79.2350352304067,78.05729035571069,78.93573682356579,87560400,76.78587684631347,76.25282238245258,65.53579466436085,2.2170438572518663,2.367236630786693,-0.15019277353482696,-0.008612236521784777,1,0.0,0.0
2020-06-05,80.66586303710938,80.72669702130025,78.65347751344345,78.68267663769132,137250400,77.13360404968262,76.67311196861037,71.5546028715577,2.303890452198928,2.3545673950691404,-0.050676942870212294,0.028481136097658455,1,0.0,0.0
2020-06-08,81.14281463623047,81.17688523826865,79.64873556537788,80.36170821177842,95654400,77.41745567321777,77.09879793695515,72.65275874004348,2.3837249153813644,2.360398899131585,0.023326016249779258,0.00591268203380757,1,0.0,0.0
2020-06-09,83.70514678955078,84.09934991444446,80.78998631354557,80.82162118115251,147712400,77.77005043029786,77.72797401815474,77.64572259276697,2.623510892608195,2.413021297826907,0.2104895947812877,0.03157805364291888,1,0.0,0.0
2020-06-10,85.85865020751953,86.32828677869298,84.2161326502249,84.65657009743241,166651600,78.27412033081055,78.50232413142759,80.81588487346876,2.9532692854003955,2.521070895341605,0.4321983900587907,0.02572725215312066,0,0.0,0.0
2020-06-11,81.7365493774414,85.42552350785493,81.63435243044103,84.99968556796321,201662400,78.61783294677734,78.81034558342891,62.534852528144256,2.8491429538735247,2.586685307047989,0.26245764682553574,-0.04801031486186946,1,0.0,0.0
2020-06-12,82.4422378540039,84.63226196090983,81.327762187052,83.88279031177558,200146000,78.97383422851563,79.15624008538843,64.0347652285817,2.791387866575434,2.627625818953478,0.1637620476219559,0.008633695475738667,1,0.0,0.0
2020-06-15,83.46179962158203,84.11637395651466,80.9286713541559,81.0917097169114,138808800,79.40307884216308,79.56629337454973,66.14370037571564,2.7956600290224713,2.6612326609672765,0.13442736805519484,0.012366983164426637,1,0.0,0.0
2020-06-16,85.67372131347656,85.94626382585014,83.88277221688082,85.52285420682057,165428800,79.85471000671387,80.14795317825704,70.22313672633084,2.9435973849480916,2.7177056057634394,0.2258917791846522,0.026502204624432313,0,0.0,0.0
2020-06-17,85.55449676513672,86.48160625971012,85.43282877449953,86.42077226439153,114406400,80.32252349853516,80.66286209129319,69.73538981665145,3.016446661262151,2.777453816863182,0.23899284439896906,-0.0013916116460449546,1,0.0,0.0
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,80.71794471740722,81.13197636942895,69.79993335016084,3.041864300138556,2.830335913518257,0.21152838662029927,0.0003981701473336763,0,0.0,0.0
2020-06-19,85.09944152832031,86.76385839432308,83.98739454869698,86.2966575684398,264476000,81.11786651611328,81.50983019408527,67.57164623047845,2.988095126222035,2.8618877560590126,0.12620737016302241,-0.005714787956496603,1,0.0,0.0
2020-06-22,87.32598114013672,87.469548475875,85.44742709501291,85.49366152486377,135445200,81.60429458618164,82.06374933180444,71.95992817059826,3.089531609979659,2.907416526843142,0.1821150831365168,0.026163974426030023,1,0.0,0.0
2020-06-23,89.18993377685547,90.61345070235802,88.15332015682368,88.57429406296431,212155600,82.21020202636718,82.74243356466644,75.00884187764547,3.2824876795567235,2.982430757385859,0.30005692217086466,0.021344766040791052,0,0.0,0.0
2020-06-24,87.61553955078125,89.73986501886358,87.24080011710065,88.81761971025675,192623200,82.72059898376465,83.20653889667739,68.25764730129528,3.270664118546449,3.040077429617977,0.23058668892847223,-0.01765215153105959,1,0.0,0.0
2020-06-25,88.77869415283203,88.81762879904495,87.0096443292993,87.77128710141119,137522400,83.28745002746582,83.73722034964449,70.37883426468701,3.316915380955024,3.0954450198853865,0.22147036106963736,0.01327566557273352,0,0.0,0.0
2020-06-26,86.05088806152344,88.89548574168278,85.90244927933195,88.67404914924855,205256800,83.72168235778808,83.95756965553772,60.21604742798906,3.0977497544077153,3.0959059667898523,0.0018437876178629686,-0.030725909153526132,1,0.0,0.0
2020-06-29,88.03408813476562,88.12899272885664,85.47906041478672,85.95843257929042,130646000,84.20750274658204,84.3458095107023,64.25713136035014,3.0489407963810606,3.0865129327080942,-0.0375721363270336,0.023046828660550966,1,0.0,0.0
2020-06-30,88.76896667480469,89.05610878837916,87.60095688672507,87.62042049858218,140223200,84.71193885803223,84.76706257395014,65.64950767503146,3.034577185207951,3.0761257832080657,-0.0415485980001149,0.008347658908150368,0,0.0,0.0
2020-07-01,88.60103607177734,89.39187779218567,88.55237334459665,88.84680772121614,110737200,85.18632202148437,85.13220290707653,65.02612594706737,2.975345394044993,3.055969705375451,-0.08062431133045811,-0.0018917715201365315,0,0.0,0.0
2020-07-02,88.60103607177734,90.14865634616976,88.48667532119246,89.51111743972731,114041600,85.69477233886718,85.46256797038137,65.02612594706738,2.8950316500393,3.0237820943082214,-0.12875044426892135,0.0,1,0.0,0.0
2020-07-06,90.97115325927734,91.44078989598016,90.00267343180715,90.03430829585879,118655600,86.21003684997558,85.98719514075242,69.73083128252388,2.9881851402053314,3.0166627034876434,-0.02847756328231199,0.026750445509236664,0,0.0,0.0
2020-07-07,90.68887329101562,92.13185365235528,90.57694083639848,91.35074735374832,112424400,86.68733978271484,86.43497401220606,68.54811888005231,3.0045971918392667,3.0142496011579683,-0.009652409318701594,-0.00310296130309784,1,0.0,0.0
2020-07-08,92.80104064941406,92.83267551468656,91.58192502451844,91.6695298380442,117092000,87.142134475708,87.04126607289254,72.32991224160456,3.1517071960191316,3.041741120130201,0.1099660758889307,0.023290259121652168,1,0.0,0.0
2020-07-09,93.20012664794922,93.7500609754322,92.14891331286267,93.69652675671874,125642800,87.50920829772949,87.62782422289794,72.99073766185275,3.2628833507894086,3.085969566262043,0.17691378452736561,0.00430044744910596,1,0.0,0.0
2020-07-10,93.3631362915039,93.42154196968669,92.18052712914378,92.7937310548834,90257200,88.09053764343261,88.17404441990803,73.27152778639342,3.3258069381916897,3.1339370406479725,0.1918698975437172,0.0017490281335177382,0,0.0,0.0
2020-07-13,92.93241119384766,97.29055790079552,92.71827442121032,94.67226133249306,191649200,88.6150463104248,88.62722220790228,71.16622483904723,3.3028452745121797,3.1677186874208143,0.13512658709136538,-0.004613438609339493,1,0.0,0.0
2020-07-14,94.47032928466795,94.66255936029044,91.37509535164902,92.31193292486348,170989200,89.1654727935791,89.18370859616569,74.03493383813799,3.3698990293072058,3.208154755798093,0.1617442735091128,0.016548780679028763,1,0.0,0.0
2020-07-15,95.12002563476562,96.60194074558854,93.91794539378512,96.35130500289156,153198000,89.63778800964356,89.7490721236514,75.15930732122402,3.4358582437064484,3.2536954533797644,0.18216279032668403,0.006877252942984136,0,0.0,0.0
2020-07-16,93.9495620727539,94.8085375514712,93.34852206859608,93.98849671008664,110577600,90.05754127502442,90.14911878547068,69.33423843806062,3.3550102985458636,3.2739584224129845,0.08105187613287912,-0.012305122440840921,0,0.0,0.0
2020-07-17,93.75978088378906,94.55792255878988,93.2852727775618,94.40219140138755,92186800,90.46610221862792,90.4929913662629,68.40845790301748,3.2382949156274776,3.2668257210558833,-0.028530805428405692,-0.0020200327151911335,1,0.0,0.0
2020-07-20,95.73565673828124,95.8743600058145,93.50183459957924,93.84737490055308,90318000,90.99791297912597,90.99229283026465,72.52217007006819,3.267567320073951,3.2669740408594974,0.0005932792144536236,0.02107381049600776,0,0.0,0.0
2020-07-21,94.4143524169922,96.60437605553066,94.1637166754004,96.52894250206292,103433200,91.35233154296876,91.31820326709584,66.30441765391886,3.1478611119440103,3.2431514550764002,-0.09529034313238993,-0.013801590403261899,1,0.0,0.0
2020-07-22,94.6795654296875,95.36333872175408,94.0274269931152,94.11502435354024,89001600,91.62681312561035,91.63833299686648,66.9175260592067,3.0393577292430365,3.202392709909728,-0.16303498066669153,0.0028090327996315168,0,0.0,0.0
2020-07-23,90.37010955810548,94.48978555792418,89.55736834691913,94.41191626887031,197004400,91.76454162597656,91.51754981222257,50.7565188458572,2.5759371435905223,3.0771015966458872,-0.501164453055365,-0.045516219387195855,0,0.0,0.0
2020-07-24,90.1462173461914,90.49175759896814,86.7687137944106,88.5621056532968,185438800,91.83291778564453,91.38694672021961,50.07982445346956,2.1656425807346693,2.894809793463644,-0.7291672127289748,-0.0024775029377398505,1,0.0,0.0
2020-07-27,92.28272247314452,92.37519132147816,90.98818087454524,91.212045787962,121214000,92.14450950622559,91.47225869668866,56.09519564280723,1.989940496536363,2.7138359340781877,-0.7238954375418247,0.023700441237020753,0,0.0,0.0
2020-07-28,90.7667465209961,92.02966071554673,90.7618750492638,91.85202279586936,103625600,92.28114242553711,91.40506706090841,51.365522846151784,1.7086722292975054,2.512803193122051,-0.8041309638245457,-0.01642751656562358,1,0.0,0.0
2020-07-29,92.50659942626952,92.69153713216036,91.2144860730092,91.2509849817971,90329200,92.46802406311035,91.50997490522852,55.95541858674047,1.6076249898096933,2.3317675524595796,-0.7241425626498863,0.019168395606985467,1,0.0,0.0
2020-07-30,93.62594604492188,93.73057872513968,91.26802000602063,91.67682263526056,158130000,92.71926956176758,91.71149596615169,58.65863095668388,1.5994290197352825,2.18529984591472,-0.5858708261794376,0.012100181236739838,1,0.0,0.0
2020-07-31,103.42750549316406,103.57837258120163,98.1373773392482,100.14247044684524,374336800,93.46059303283691,92.82730639729571,73.81412370524492,2.356671346519832,2.2195741460357423,0.13709720048408958,0.10468849568194893,1,0.0,0.0
2020-08-03,106.03363800048828,108.6616632352544,105.01649553295304,105.31579399255398,308151200,94.21371726989746,94.08505226426642,76.30176214570206,3.130992328527668,2.401857782534128,0.7291345459935403,0.025197673432203915,1,0.0,0.0
2020-08-04,106.74172973632812,107.83674131660312,105.49827939141748,106.22342306683436,173071600,95.01636009216308,95.2904501187485,76.9426862027743,3.7584591927486457,2.6731780645770318,1.085281128171614,0.00667799152412929,1,0.0,0.0
2020-08-05,107.12864685058594,107.4498520714296,105.9947004868368,106.46190875588428,121776800,95.73274040222168,96.41789742654254,77.30389224077203,4.238098024910997,2.986162056643825,1.2519359682671718,0.0036247971174308002,1,0.0,0.0
2020-08-06,110.86629486083984,111.36270230609244,106.8707224953162,107.46202710488257,202428800,96.61604881286621,97.793935277428,80.48438037181569,4.863745976569447,3.3616788406289495,1.5020671359404978,0.03488934211469008,0,0.0,0.0
2020-08-07,108.34567260742188,110.8443633796673,107.5460918578799,110.38606573552488,198045600,97.36517562866212,98.79886264218932,73.04981530869065,5.097423411623851,3.7088277548279303,1.3885956567959203,-0.022735694888891822,1,0.0,0.0
2020-08-10,109.92044830322266,110.94186486752692,107.26086549559103,109.79612082851324,212403600,98.21457748413086,99.85806127657345,74.62675674661271,5.348036860273098,4.036669575916964,1.311367284356134,0.014534735517373276,0,0.0,0.0
2020-08-11,106.65142059326172,109.68153802602951,106.390579904866,109.18180291672904,187902400,98.82363204956054,100.5050478781628,65.99411688915892,5.222663000041024,4.273868260741776,0.948794739299248,-0.029739941570681272,1,0.0,0.0
2020-08-12,110.1959228515625,110.45432345102633,107.55096573953472,107.7459825332914,165598000,99.57742691040039,101.4279883518199,70.04081157144972,5.347670406503809,4.488628689894183,0.8590417166096262,0.033234458937199785,1,0.0,0.0
2020-08-13,112.14610290527344,113.15289349736156,111.09055440270924,111.58054387716682,210082000,100.48725395202636,102.44876116643454,72.01409671477718,5.540238488142435,4.698950649543834,0.8412878385986016,0.017697388462710073,0,0.0,0.0
2020-08-14,112.04615783691406,112.13635327859296,110.2300334873978,111.97058828094455,165565200,101.40157279968261,103.36279894457545,71.75325757044692,5.6200014698631975,4.883160813607707,0.7368406562554908,-0.0008912041147234318,0,0.0,0.0
2020-08-17,111.75363159179688,113.19678105887246,111.1246961523291,113.17240210150104,119561600,102.2024715423584,104.16192586335843,70.9433137980128,5.595112806702161,5.025551212226598,0.5695615944755632,-0.0026107655163237764,1,0.0,0.0
2020-08-18,112.68482971191406,113.11143534089372,111.1685511216213,111.50496132220827,105633600,103.11599540710449,104.9736309917923,72.02582517623286,5.586134783246848,5.137667926430649,0.44846685681619913,0.008332598295495153,1,0.0,0.0
2020-08-19,112.82624053955078,114.24501107161466,112.73117227554133,113.09439419603572,145538000,104.02332916259766,105.7214985677693,72.1952320075104,5.5267216994595,5.215478681036419,0.311243018423081,0.0012549233823067052,1,0.0,0.0
2020-08-20,115.32981872558594,115.44439313878652,112.85062660991149,112.86769262535736,126907200,105.27131462097168,106.63657667803756,75.07330326650758,5.616906042392898,5.295764153307715,0.32114188908518315,0.02218968011397604,1,0.0,0.0
2020-08-21,121.2730484008789,121.75815770513448,116.2805395387213,116.29272529875644,338054800,106.82765617370606,108.03052636592722,80.28923392460882,6.0976567576217064,5.456142674170513,0.6415140834511934,0.05153246351174978,1,0.0,0.0
2020-08-24,122.72349548339844,125.57810257788933,120.85130757212758,125.4927725055599,345937600,108.34969482421874,109.42985675806734,81.31673864702258,6.520529515365254,5.6690200424094614,0.8515094729557928,0.011960176656275356,0,0.0,0.0
2020-08-25,121.71669006347656,122.06285336909473,119.98832854152909,121.59237004026224,211495600,109.89719200134277,110.60003135858251,78.26683287243033,6.697217089610831,5.874659451849736,0.8225576377610953,-0.008203852212293583,1,0.0,0.0
2020-08-26,123.37194061279295,123.83023825240734,121.96779591940656,123.03797045440116,163022400,111.44045906066894,111.81640366850732,79.6201814250863,6.891368741861399,6.078001309852069,0.81336743200933,0.013599207704819705,0,0.0,0.0
2020-08-27,121.89708709716795,124.3104548230282,120.74890305425278,123.97648471809909,155552400,112.85401611328125,112.77646875695119,75.13091723097506,6.8472956107045775,6.231860170022571,0.6154354406820062,-0.011954529598054098,0,0.0,0.0
2020-08-28,121.6996612548828,123.29394263426067,121.47538522972158,122.87464980067485,187630000,113.76762390136719,113.62629661389705,74.52516538642433,6.718984450889977,6.329285026196053,0.3896994246939238,-0.0016196108289919797,1,0.0,0.0
2020-08-31,125.8267593383789,127.7379597872236,122.86246513885628,124.40312323319982,225702700,114.75727996826171,114.7882454448001,78.4387556117906,6.871113338597439,6.437650688676331,0.4334626499211085,0.033912157527312026,1,0.0,0.0
2020-09-01,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100,115.96212921142578,116.31686155478194,82.04597724907612,7.311813447086379,6.6124832403583405,0.6993302067280389,0.03983218901594765,0,0.0,0.0
2020-09-02,128.1279754638672,134.54412730802744,123.837546725689,134.1638393738654,200119000,117.01209564208985,117.4417295461234,74.7608298653067,7.357524501916373,6.761491492669948,0.5960330092464252,-0.020718173088428382,0,0.0,0.0
2020-09-03,117.8699188232422,125.6317029665103,117.4993840248377,123.7497697667033,257599600,117.36227684020996,117.48250947727757,54.896035227839604,6.49118506070009,6.707430206275977,-0.21624514557588714,-0.0800610218298331,1,0.0,0.0
2020-09-04,117.9479522705078,120.61972095191705,108.12870745933932,117.08011491662585,332607200,117.84239082336425,117.52683736234712,54.99400243833438,5.7446803596919835,6.514880236959178,-0.7701998772671947,0.0006620302113096166,0,0.0,0.0
2020-09-08,110.01062774658205,116.0269845414498,109.87411453278108,111.11248652637892,231366600,117.84689979553222,116.8110078751314,44.424262989618164,4.461168676256321,6.104137924818607,-1.6429692485622862,-0.06729514477472143,1,0.0,0.0
2020-09-09,114.3985824584961,116.17326184567966,112.38988145965452,114.34007891543482,176940500,118.23425788879395,116.58125307354707,50.13058068761218,3.7547650987171863,5.634263359598323,-1.879498260881137,0.03988664369793482,0,0.0,0.0
2020-09-10,110.66395568847656,117.4994000481736,109.6986100034816,117.36288681754456,182274400,118.25765953063964,116.0177009416356,45.81855029569967,2.8606067118833494,5.079532030055329,-2.21892531817198,-0.03264574341534743,0,0.0,0.0
2020-09-11,109.21106719970705,112.3606396431834,107.26086957114084,111.71707085483806,180860300,118.11090774536133,115.36945010907098,44.22481970321763,2.0115558260930726,4.465936789262878,-2.4543809631698057,-0.013128832054941642,1,0.0,0.0
2020-09-14,112.48738861083984,113.04319458206484,109.99113827543115,111.86332602698766,140150100,118.13296928405762,115.0949680616204,48.56927296536276,1.5847802779877185,3.8897054870078467,-2.304925209020128,0.029999902895753383,1,0.0,0.0
2020-09-15,112.66289520263672,115.87097054819286,110.78095457255095,115.38342123925264,184642000,118.17843246459961,114.86334207505053,48.79934365318885,1.2463523228007887,3.361034854166435,-2.1146825313656463,0.001560233497855057,0,0.0,0.0
2020-09-16,109.33780670166016,113.11144107787771,109.25005139587964,112.36061840613316,154679000,118.01108131408691,114.3371006109181,44.71789412455734,0.7017495450373872,2.8291777923406256,-2.1274282473032384,-0.029513607785385032,0,0.0,0.0
2020-09-17,107.59239196777344,109.40607622888594,106.00298369138476,106.9878355070113,178011000,117.74938888549805,113.69474740680907,42.699067816874084,0.12783394784676716,2.288909023441854,-2.161075075595087,-0.015963506005285732,0,0.0,0.0
2020-09-18,104.1795425415039,108.1189422202142,103.448218509453,107.6508990057728,287104900,117.19187507629394,112.78853741963715,38.99226683516283,-0.5955219181200562,1.712022835129472,-2.307544753249528,-0.03172017429719165,1,0.0,0.0
2020-09-21,107.33887481689452,107.44613627717712,100.53268210169752,101.9368267167326,195713800,116.49516639709472,112.26952193366166,43.85164576748663,-0.9034406410757754,1.1889301398884224,-2.092370780964198,0.030325841315073543,1,0.0,0.0
2020-09-22,109.02580261230467,110.04965940474646,106.44179655031984,109.8741413100254,183055400,115.81028175354004,111.96059628400862,46.31070750497738,-0.999822145283872,0.7511796828539636,-1.7510018281378357,0.015715907198466716,0,0.0,0.0
2020-09-23,104.45257568359376,109.31831612573532,104.11128518620949,108.84051984457513,150718700,114.9470760345459,111.24554670301673,41.0605953127061,-1.4287565586171809,0.3151924345597347,-1.7439489931769157,-0.041946280780644996,1,0.0,0.0
2020-09-24,105.52518463134766,107.50463384194084,102.38536556375315,102.5511305606354,167743300,114.05473823547364,110.70075031523872,42.70131786774533,-1.6629699115946295,-0.08044003467113808,-1.5825298769234915,0.01026886068375199,1,0.0,0.0
2020-09-25,109.48409271240234,109.64011209223098,104.98888662302512,105.7299637983842,149981400,113.43408851623535,110.58487816258764,48.4097367437631,-1.5117088465031259,-0.36669379703753563,-1.1450150494655902,0.03751623932130643,1,0.0,0.0
2020-09-28,112.09735107421876,112.44838721832885,109.97163550795791,112.1461089873391,137672400,112.95397300720215,110.72892320179061,51.82177292826684,-1.1675069592751157,-0.5268564294850517,-0.640650529790064,0.023868840642275346,0,0.0,0.0
2020-09-29,111.2490234375,112.43864521637902,110.741975312434,111.69757545200666,99382200,112.2250862121582,110.77845655757245,50.65066482865058,-0.952201053301664,-0.6119253542483742,-0.3402756990532898,-0.007567775942868615,1,0.0,0.0
2020-09-30,112.92618560791016,114.34008328098176,110.7907243710988,110.95648937571,142675200,111.32945976257324,110.98300218141414,52.91610812890277,-0.6388720814287723,-0.6173146996844538,-0.021557381744318427,0.015075747351188218,1,0.0,0.0
2020-10-01,113.8817901611328,114.78863234602518,112.94569620243963,114.7106226562807,116120400,110.61715049743653,111.25907722710163,54.20604333296132,-0.30987526353420947,-0.555826812454405,0.24595154892019555,0.008462205183663807,0,0.0,0.0
2020-10-02,110.20565795898438,112.49714598356358,109.4255834190412,110.07889779908956,144712000,110.23393745422364,111.15875158251903,48.68080647421888,-0.3418355931211323,-0.5130285685877505,0.17119297546661816,-0.032280246007259095,1,0.0,0.0
2020-10-05,113.59900665283205,113.74527295614752,110.72246825841832,111.07350441061016,106243800,110.01649017333985,111.39115682731075,53.40240193562402,-0.09228569236952922,-0.42887999334410626,0.33659430097457704,0.030791056981036125,0,0.0,0.0
2020-10-06,110.34217071533205,113.22846192888976,109.45482734146758,112.81891482742247,161498200,110.03306732177734,111.29125338807468,48.7650534609863,-0.15552227577074973,-0.37420844982943496,0.21868617405868523,-0.0286695811298171,1,0.0,0.0
2020-10-07,112.2143783569336,112.67267601047055,111.2880299782444,111.76583377501191,96849000,109.92385711669922,111.37917005177553,51.37887972533872,-0.053944376532598426,-0.31015563517006767,0.25621125863746924,0.01696729028860222,0,0.0,0.0
2020-10-08,112.10710144042967,113.50149291272724,111.73655916424462,113.35522661630748,83477200,109.99601440429687,111.44849685069498,51.21764188918026,0.017696495645509458,-0.24458520900695224,0.2622817046524617,-0.0009559997397364794,1,0.0,0.0
2020-10-09,114.05729675292967,114.0865485237836,112.05834143123504,112.4093775603074,100506900,110.238325881958,111.69695398424113,54.04126609499137,0.2291948506779704,-0.14982919706996772,0.37902404774793813,0.01739582316769006,1,0.0,0.0
2020-10-12,121.30229949951172,122.0628754189247,116.30979066521708,117.07036658463008,240226800,110.6790714263916,112.61174879521928,62.682920329903084,0.9702357200099101,0.07418378634600785,0.8960519336639022,0.06352072995624414,0,0.0,0.0
2020-10-13,118.08447265625,122.26764773624912,116.67058225869611,122.15063319268192,262330500,110.95015029907226,113.13296059150792,57.51059875732259,1.2830737387418623,0.31596177682517873,0.9671119619166835,-0.026527335891721293,1,0.0,0.0
2020-10-14,118.1722183227539,119.96639642799327,116.6413136031742,117.98694718210372,150712000,111.39187088012696,113.61288989924564,57.613308939863025,1.5205524819282772,0.5568799178457984,0.9636725640824788,0.000743075397891868,0,0.0,0.0
