Date,Close,High,Low,Open,Volume,SMA20,EMA20,RSI,MACD,MACD_Signal,MACD_Hist,Return,Target,num_headlines,avg_sentiment,gdelt_sentiment
2020-05-11,76.65326690673828,77.14966694282032,74.7625416518722,74.97181444929954,145946400,70.0692268371582,70.25515866154664,71.17240878864831,2.8060011255672066,2.212243344820796,0.5937577807464107,0.01573530357322661,0,0.0,0.0,-0.370813090924716
2020-05-12,75.77725982666016,77.79208148134276,75.65559183440632,77.33947268862552,162301200,70.37503967285156,70.78107305822412,67.83110227483354,2.893924907571389,2.3485796573709146,0.5453452502004743,-0.011428176716120064,0,0.0,0.0,0.0
2020-05-13,74.86231231689453,76.88200539450654,73.78189997803335,75.95732422038697,200622400,70.66689643859863,71.16976251143083,64.42891126969427,2.8568445946010996,2.4502326448169516,0.40661194978414805,-0.012074169900819332,1,0.0,0.0,-0.8297102655570401
2020-05-14,75.32221984863281,75.38305384243762,73.37309631079928,74.0982401903213,158929200,70.95432472229004,71.5652346387834,65.36917920953033,2.8319242140980663,2.5265709586731746,0.30535325542489167,0.006143378657494258,0,0.0,0.0,-1.5934279562568778
2020-05-15,74.87689208984375,74.92312650763014,73.05187273308422,73.085943325568,166348400,71.26668815612793,71.88063058650343,63.61565250188488,2.7446023373435935,2.5701772344072586,0.17442510293633484,-0.005912302633724664,1,0.0,0.0,-1.5588104650249073
2020-05-18,76.64108276367188,77.0158221767727,75.51200790514008,76.20551679383226,135178400,71.73848724365234,72.334006984329,67.35199314604674,2.785643401190697,2.6132704677639467,0.1723729334267503,0.02356121661288091,0,0.0,0.0,-3.5132114493905253
2020-05-19,76.1982421875,77.50738369119736,76.1666073178484,76.65814338759236,101729600,72.2920108795166,72.70202938463099,65.53280670378857,2.7507265431290904,2.6407616828369758,0.10996486029211461,-0.005778109601313974,1,0.0,0.0,-2.3128018314385503
2020-05-20,77.68012237548828,77.7506844400657,77.0206767368224,77.05961137211806,111504800,72.82583274841309,73.17613347899835,68.59014218756808,2.8102353839388314,2.674656423057347,0.13557896088148436,0.019447695188844927,0,0.0,0.0,0.0
2020-05-21,77.10100555419922,78.08408497746194,76.86253362412333,77.54144307709652,102688800,73.34368286132812,73.54993081949368,66.1217219218427,2.77863629188991,2.69545239682386,0.08318389506605017,-0.007455148158620806,1,0.0,0.0,0.0
2020-05-22,77.597412109375,77.68014544919457,76.73600068439247,76.83819763463005,81803200,73.79000892639161,73.93540522805381,67.21100684507967,2.7618131809608855,2.7087245536512654,0.05308862730962005,0.006438392749972932,0,0.0,0.0,0.0
2020-05-26,77.0718002319336,78.89924821688763,77.01583028852903,78.71918198527375,125522000,74.20762748718262,74.23410951413759,64.83397415803364,2.6752298738449696,2.7020256176900066,-0.026795743845037023,-0.006773574828765505,1,0.0,0.0,0.183823529411765
2020-05-27,77.4075927734375,77.55359582351838,76.1860490206754,76.92822809774341,112945200,74.69773178100586,74.53634601502328,65.66932263143636,2.603693868744827,2.6823592679009707,-0.07866539915614368,0.004356879435713168,1,0.0,0.0,1.29449838187703
2020-05-28,77.44168090820312,78.7045953244802,76.80414178535541,77.08154095991135,133560800,75.0785125732422,74.8130445762785,65.75824627878936,2.5206946975081337,2.6500263538224034,-0.12933165631426968,0.00044037197830704145,0,0.0,0.0,-2.93453724604966
2020-05-29,77.36622619628906,78.14733245248436,77.00852208206489,77.6849956705814,153532400,75.38186988830566,75.05620473056521,65.35471275855062,2.4209218119989657,2.604205445457716,-0.1832836334587502,-0.0009743423829281506,1,0.0,0.0,-2.08202552835321
2020-06-01,78.31768798828125,78.43935598036309,77.18860545726987,77.32000896800524,80791200,75.79019241333008,75.36682218368104,68.01973661379014,2.3910634057675253,2.5615770375196782,-0.17051363175215295,0.01229815435973558,1,0.0,0.0,-6.878676526183678
2020-06-02,78.68025207519531,78.70458715753213,77.60713955055513,78.05001280060178,87642800,76.16701545715333,75.68238693525383,68.99836901615568,2.3693439729950825,2.5231304246147594,-0.15378645161967697,0.004629402325670107,1,0.0,0.0,1.7586303902224814
2020-06-03,79.11336517333984,79.37617209910724,78.42715616564102,79.00143274067266,104491200,76.51210556030273,76.0091467674525,70.17260165183382,2.359876585085246,2.4904796567088567,-0.13060307162361084,0.0055047243332495555,0,0.0,0.0,-0.8358516737961612
2020-06-04,78.43205261230469,79.23505835292487,78.05731313453714,78.93575985874213,87560400,76.7858787536621,76.23989970505747,65.94145671229091,2.2712162154996918,2.446626968467024,-0.17541075296733233,-0.008611851607403853,1,0.0,0.0,-5.649630379750466
2020-06-05,80.6658706665039,80.72670465644849,78.65348495250613,78.68268407951567,137250400,77.1336067199707,76.66142074900475,71.91975182953988,2.3540664691166455,2.4281148685969485,-0.07404839948030295,0.028480933238367978,1,0.0,0.0,-3.6453662400753313
2020-06-08,81.1427993774414,81.17686997307266,79.64872058754821,80.36169309987528,95654400,77.41745719909667,77.08821871361776,73.00908141921417,2.4301962633458487,2.4285311475467286,0.0016651157991200982,0.005912397733971897,1,0.0,0.0,-0.11114074864408496
2020-06-09,83.70513153076172,84.09933458379527,80.7899715861673,80.82160644800746,147712400,77.77005043029786,77.7184008866791,77.95675024591607,2.6665501341510094,2.4761349448675847,0.1904151892834247,0.03157805958112747,1,0.0,0.0,-2.021473924035694
2020-06-10,85.8586654663086,86.32830212094579,84.21614761710595,84.65658514258793,166651600,78.27412071228028,78.49366417997716,81.09359416566087,2.993131513439124,2.5795342585818926,0.41359725485723153,0.025727621427312997,0,0.0,0.0,-0.46296296296296335
2020-06-11,81.7365493774414,85.42552350785493,81.63435243044103,84.99968556796321,201662400,78.61783256530762,78.80251038925948,62.700936153840495,2.8860605811376843,2.640839523093051,0.24522105804463346,-0.0480104840493325,1,0.0,0.0,-1.98019801980198
2020-06-12,82.44220733642578,84.63223063265221,81.32773208201846,83.88275926094929,200146000,78.97383193969726,79.14914819375151,64.19794580850198,2.825575322289012,2.6777866829322434,0.14778863935676867,0.008633322110599417,1,0.0,0.0,-1.5691365530763923
2020-06-15,83.46177673339844,84.11635088882359,80.92864916064586,81.09168747869046,138808800,79.403076171875,79.55987472133694,66.30236987145508,2.8273194694191943,2.7076932402296334,0.1196262291895609,0.012367080284641618,1,0.0,0.0,0.0
2020-06-16,85.6737289428711,85.94627147951505,83.88277968678821,85.52286182278011,165428800,79.85470848083496,80.14214655195924,70.37131078676668,2.9729178296709335,2.7607381581178934,0.21217967155304018,0.026502577539635697,0,0.0,0.0,-1.14942528735632
2020-06-17,85.55449676513672,86.48160625971012,85.43282877449953,86.42077226439153,114406400,80.3225212097168,80.65760847702376,69.88147948376523,3.0435998147819703,2.817310489450709,0.22628932533126145,-0.00139170057385829,1,0.0,0.0,-3.0437219730941703
2020-06-18,85.58856201171875,86.00710017036369,84.97778636060843,85.51069272033729,96820400,80.71794319152832,81.12722309937566,69.94584572527407,3.06700999583812,2.8672503907281914,0.19975960510992863,0.0003981701473336763,0,0.0,0.0,-5.10835913312693
2020-06-19,85.09947204589844,86.76388950877906,83.98742466748305,86.29668851535251,264476000,81.11786651611328,81.50553252285401,67.70851740780256,3.011383901149003,2.896077092812354,0.11530680833664908,-0.005714431395089314,1,0.0,0.0,0.39760299195134996
2020-06-22,87.32596588134766,87.4695331919999,85.44741216447049,85.49364658624263,135445200,81.60429420471192,82.05985950937722,72.08585072642435,3.1110964816289766,2.9390809705756786,0.17201551105329793,0.026163427127354755,1,0.0,0.0,0.74745730173107
2020-06-23,89.1899185180664,90.61343520003088,88.15330507538052,88.5742789095001,212155600,82.21020011901855,82.7389127483,75.12581544966612,3.302456161211893,3.0117560087029216,0.2907001525089714,0.021344769770440974,0,0.0,0.0,0.05241381521758004
2020-06-24,87.61552429199219,89.73984939011008,87.2407849235748,88.81760424211798,192623200,82.7205966949463,83.20335194293735,68.35447856631399,3.2891543062557105,3.0672356682134794,0.2219186380422311,-0.017652154551024868,1,0.0,0.0,0.66350028785262
2020-06-25,88.77870178222656,88.81763643178542,87.00965180666661,87.77129464423196,137522400,83.28744773864746,83.73433764191726,70.47203923256093,3.3340384726049592,3.1205962290917753,0.21344224351318397,0.013275929119112684,0,0.0,0.0,-0.3237644760435172
2020-06-26,86.0508804321289,88.89547786008215,85.90244166309822,88.67404128728082,205256800,83.72168045043945,83.95496076479456,60.28420717146627,3.113605407228576,3.1191980647191357,-0.005592657490559816,-0.03072607838746033,1,0.0,0.0,0.0
2020-06-29,88.03407287597656,88.12897745361794,85.47904559885598,85.95841768027097,130646000,84.20749969482422,84.34344763252619,64.32245960400323,3.063622141759396,3.108082880127188,-0.044460738367792185,0.02304674204248114,1,0.0,0.0,0.0
2020-06-30,88.76895141601562,89.0560934802323,87.60094182870904,87.62040543722048,140223200,84.71193466186523,84.7649241833347,65.71365092238861,3.048171180363468,3.096100540174444,-0.04792935981097601,0.008347660355035202,0,0.0,0.0,0.0
2020-07-01,88.60104370117188,89.39188548967921,88.55238096980085,88.84681537177396,110737200,85.18631858825684,85.13026889931919,65.08913969163781,2.9879343851470708,3.07446730916897,-0.08653292402189905,-0.001891514005351369,0,0.0,0.0,0.0
2020-07-02,88.60104370117188,90.14866410882917,88.48668294073944,89.51112514748854,114041600,85.6947681427002,85.46081888044802,65.08913969163781,2.906689780517169,3.04091180343861,-0.1342220229214406,0.0,1,0.0,0.0,0.6697235370577828
2020-07-06,90.97115325927734,91.44078989598016,90.00267343180715,90.03430829585879,118655600,86.21003227233886,85.98561263081272,69.78929916954172,2.998980499125878,3.0325255425760638,-0.03354504345018583,0.026750357096235078,0,0.0,0.0,0.63492063492064
2020-07-07,90.6888656616211,92.13184590156696,90.57693321642051,91.35073966867222,112424400,86.68733558654785,86.43354149088972,68.60458590932126,3.0145929574920274,3.0289390255592568,-0.014346068067229378,-0.0031030451691834715,1,0.0,0.0,-0.961538461538458
2020-07-08,92.80104064941406,92.83267551468656,91.58192502451844,91.6695298380442,117092000,87.14213104248047,87.03996998217775,72.38234296553271,3.160963196463328,3.0553438597400713,0.10561933672325674,0.023290345208131003,1,0.0,0.0,0.0
2020-07-09,93.20010375976562,93.75003795219516,92.14889068283712,93.6965037466287,125642800,87.50920295715332,87.62664938956708,73.04234650964597,3.2714524557826934,3.098565578948596,0.17288687683409742,0.0043002008119623625,1,0.0,0.0,0.0
2020-07-10,93.36314392089844,93.42154960385396,92.18053466189856,92.79373863774762,90257200,88.09053268432618,88.17298220207482,73.32284890877618,3.3337426580659155,3.1456009947720602,0.1881416632938553,0.0017493560045069856,0,0.0,0.0,0.0
2020-07-13,92.93243408203124,97.29058186234047,92.71829725665448,94.67228464918172,191649200,88.61504402160645,88.62626333349924,71.21471066091995,3.3101955341552127,3.178519902648691,0.13167563150652173,-0.004613274797516609,1,0.0,0.0,-2.82485875706215
2020-07-14,94.4703140258789,94.6625440704525,91.37508059280022,92.31191801469724,170989200,89.16547088623047,89.18283958991636,74.08028870302104,3.3767037883309,3.2181566797851326,0.15854710854576748,0.01654836612253363,1,0.0,0.0,-0.23042970687476183
2020-07-15,95.12001037597656,96.60192524907634,93.91793032782914,96.35128954658538,153198000,89.63778495788574,89.748284426684,75.20335957390944,3.442158069093665,3.2629569576468396,0.1792011114468255,0.006877254053793802,0,0.0,0.0,-3.7614703482328573
2020-07-16,93.94959259033205,94.8085683480698,93.34855239093874,93.98852724031188,110577600,90.0575397491455,90.1484090136981,69.37191867331165,3.3608463794507486,3.2825348420076215,0.07831153744312713,-0.012304643166230367,0,0.0,0.0,-0.9010664853770067
2020-07-17,93.75978088378906,94.55792255878988,93.2852727775618,94.40219140138755,92186800,90.46610069274902,90.492349191802,68.44498842399437,3.243698721465549,3.274767617899207,-0.03106889643365829,-0.002020356888301378,1,0.0,0.0,-4.72972972972973
2020-07-20,95.73567199707033,95.87437528671072,93.50184950233144,93.8473898583791,90318000,90.99791069030762,90.99171326849424,72.55589097769854,3.2725720842578028,3.2743285111709266,-0.001756426913123832,0.02107397323944582,0,0.0,0.0,-1.5036675370672135
2020-07-21,94.41434478759766,96.60436824916565,94.16370906625916,96.52893470179352,103433200,91.35232963562012,91.31767817507551,66.33249774807149,3.1524943764675015,3.249961684230242,-0.0974673077627406,-0.013801827280359058,1,0.0,0.0,-0.636942675159235
2020-07-22,94.67958068847656,95.36335409074172,94.02744214680403,94.11503952134647,89001600,91.62681274414062,91.637859366828,66.94540258410406,3.0436489578817714,3.208699138960548,-0.16505018107877678,0.0028092754493567185,0,0.0,0.0,-0.26668453739408804
2020-07-23,90.37010192871094,94.48977758073065,89.55736078613936,94.4119082982508,197004400,91.76454162597656,91.51712056319779,50.772504282437694,2.579909666667973,3.0829412445020337,-0.5030315778340606,-0.045516453795302114,0,0.0,0.0,-0.9657484653337451
2020-07-24,90.14622497558594,90.49176525760696,86.76872113795501,88.56211314862233,185438800,91.83291778564453,91.38655907866334,50.09543274540738,2.1693213520298826,2.9002172660076035,-0.7308959139777209,-0.0024773342991425418,1,0.0,0.0,-2.0008380473496747
2020-07-27,92.28272247314452,92.37519132147816,90.98818087454524,91.212045787962,121214000,92.1445098876953,91.47190797337583,56.1105463131658,1.9933465884915762,2.718843130504398,-0.7254965420128219,0.023700354597623985,0,0.0,0.0,0.0
2020-07-28,90.76673126220705,92.02964524444928,90.76185979129367,91.85200735463462,103625600,92.28114280700683,91.40474828659787,51.37835083958144,1.7118246505050791,2.517439434504534,-0.805614783999455,-0.016427681913899428,1,0.0,0.0,-0.12525522826488972
2020-07-29,92.5065689086914,92.691506553572,91.2144559816944,91.25095487844143,90329200,92.46802368164063,91.5096835839401,55.96803661597427,1.6105415238761935,2.3360598523788663,-0.7255183285026727,0.01916823071945073,1,0.0,0.0,-0.849627091312235
2020-07-30,93.62596130371094,93.73059400098136,91.26803488052416,91.67683757638912,158130000,92.71926956176758,91.7112338429659,58.67115372635144,1.6021311567596683,2.189274113255027,-0.5871429564953585,0.012100680073048986,1,0.0,0.0,-1.0343549409629123
2020-07-31,103.4275131225586,103.578380221725,98.13738457841312,100.14247783391713,374336800,93.46059303283691,92.82706996483186,73.82406732881512,2.3591741064566634,2.223254111895354,0.1359199945613092,0.10468839713220834,1,0.0,0.0,-1.7462455545625466
2020-08-03,106.03363037109376,108.66165541676666,105.01648797674454,105.3157864148102,308151200,94.21371688842774,94.08483762257109,76.31104850231321,3.133309142638524,2.405265118043988,0.7280440245945359,0.025197524042243957,1,0.0,0.0,-0.013485779625265315
2020-08-04,106.74175262451172,107.83676443958548,105.4983020129732,106.22344584387962,173071600,95.01636123657227,95.29025809894638,76.95182396160277,3.760606354818492,2.6763333653988886,1.0842729894196035,0.006678279814995358,1,0.0,0.0,0.0
2020-08-05,107.12865447998048,107.44985972369945,105.99470803547494,106.4619163377956,121776800,95.73274192810058,96.41772442094963,77.31291440499524,4.240086582406349,2.9890840088003805,1.2510025736059682,0.0036246533896606703,1,0.0,0.0,-0.03213310362810501
2020-08-06,110.86628723144533,111.36269464253704,106.87071514088169,107.46201970975672,202428800,96.61605110168458,97.79377802194922,80.49244349847373,4.8655863923723075,3.364384485514766,1.5012019068575415,0.03488919719572614,0,0.0,0.0,0.0
2020-08-07,108.34566497802734,110.84435557432208,107.54608428478956,110.38605796245164,198045600,97.36517715454102,98.7987196368138,73.05645808074276,5.099126788598639,3.7113329461315407,1.3877938424670981,-0.022735696453475618,1,0.0,0.0,0.0
2020-08-10,109.92044067382812,110.94185716723756,107.26085805079369,109.79611320774808,212403600,98.21457748413086,99.8579311641485,74.63314568576556,5.349613458941292,4.038989048693491,1.3106244102478009,0.01453473654086812,0,0.0,0.0,-1.71361713617136
2020-08-11,106.65144348144533,109.68156156449872,106.39060273707126,109.18182634795136,187902400,98.82363395690918,100.50493233722439,65.99918499072268,5.224124738490417,4.2760161866528765,0.9481085518375405,-0.029739666001549647,1,0.0,0.0,-0.8690625757423763
2020-08-12,110.19590759277344,110.45430815645663,107.55095084699192,107.74596761374468,165598000,99.57742881774902,101.42788236156238,70.04551169062779,5.34902245370192,4.490617440062685,0.8584050136392349,0.03323409412592482,1,0.0,0.0,-2.97280483970079
2020-08-13,112.14610290527344,113.15289349736156,111.09055440270924,111.58054387716682,210082000,100.4872543334961,102.44866527048725,72.01862861341387,5.541490404181559,4.70079203288646,0.8406983712950993,0.017697529382914245,0,0.0,0.0,-0.5991256921719025
2020-08-14,112.0461654663086,112.13636091412904,110.23004099312963,111.97059590519343,165565200,101.40157356262208,103.36271290818453,71.75777630816988,5.621161277327303,4.884865881774629,0.7362953955526743,-0.0008911360838749216,0,0.0,0.0,-0.9660204352882283
2020-08-17,111.75362396240234,113.19677333095444,111.12468856587184,113.1723943752474,119561600,102.20247116088868,104.16184729430051,70.9476886041077,5.596186014923873,5.027129908404478,0.5690561065193949,-0.002610901521607367,1,0.0,0.0,1.0752688172043
2020-08-18,112.68485260009766,113.11145831572809,111.1685737018232,111.50498397074077,105633600,103.11599655151367,104.97356208532881,72.03013633568979,5.587130347216856,5.139129996166954,0.44800035104990243,0.008332871943451226,1,0.0,0.0,-4.05405405405406
2020-08-19,112.82623291015624,114.2450033462818,112.73116465257536,113.09438654850844,145538000,104.02332916259766,105.72143549721713,72.19949065863679,5.527642651129511,5.216832527159466,0.3108101239700449,0.001254652305046955,1,0.0,0.0,-4.769250010255617
2020-08-20,115.32980346679688,115.4443778648386,112.85061167913358,112.86767769232154,126907200,105.27131423950195,106.63651816098664,75.07726791155916,5.617757433344323,5.297017508396438,0.32073992494788506,0.02218961399370878,1,0.0,0.0,-6.665381492328582
2020-08-21,121.27304077148438,121.7581500452213,116.28053222340992,116.29271798267844,338054800,106.82765502929688,108.03047269531976,80.2925972077708,6.098444555586326,5.457302917834417,0.6411416377519092,0.05153253648263201,1,0.0,0.0,-3.8254571937206725
2020-08-24,122.7234878540039,125.57809477103142,120.851300059122,125.49276470400676,345937600,108.34969329833984,109.4298074723373,81.31996797311727,6.521258512010121,5.670094036669558,0.8511644753405632,0.01196017740870059,0,0.0,0.0,-1.7510247727677775
2020-08-25,121.7166976928711,122.06286102018731,119.98833606258718,121.59237766186422,211495600,109.89719161987304,110.59998749334052,78.26986736081393,6.6978929264169125,5.87565381461903,0.8222391117978827,-0.008203728387597087,1,0.0,0.0,0.0
2020-08-26,123.37191009521484,123.83020762146364,121.96776574916105,123.0379400194347,163022400,111.44045867919922,111.81636107447142,79.6230476083318,6.891992184313864,6.078921488557997,0.8130706957558669,0.013598893444516147,0,0.0,0.0,0.0
2020-08-27,121.8970947265625,124.31046260347256,120.74891061178384,123.97649247764066,155552400,112.8540153503418,112.77643094609914,75.13356908428815,6.84787394175585,6.2327119791975685,0.6151619625582816,-0.011954223352091398,0,0.0,0.0,-7.80106453759148
2020-08-28,121.69963073730467,123.29391171689832,121.4753547683832,122.87461898845493,187630000,113.7676212310791,113.62625949764252,74.52765715041886,6.719517804520251,6.330073144262106,0.38944466025814517,-0.001619923671690282,1,0.0,0.0,-2.0178968841773726
2020-08-31,125.82675170898438,127.73795204194512,122.86245768919912,124.4031156901262,225702700,114.75727729797363,114.78821113681794,78.44100134592829,6.871607201241503,6.438379955657986,0.43322724558351666,0.03391235410227589,1,0.0,0.0,-0.79239302694136
2020-09-01,130.83871459960938,131.44328581036513,127.2796108898159,129.45407646203302,151948100,115.96212539672851,116.31683051422665,82.0479401553014,7.312271350047425,6.613158234535875,0.6991131155115502,0.039832252065258755,0,0.0,0.0,-0.585215711441352
2020-09-02,128.12796020507812,134.54411128513743,123.83753197784804,134.16382339626398,200119000,117.0120906829834,117.44170000859346,74.76242025794787,7.357947795843899,6.76211614679748,0.5958316490464188,-0.020718289711318727,0,0.0,0.0,-4.82758620689655
2020-09-03,117.86994934082033,125.63173549368388,117.49941444648104,123.74980180662752,257599600,117.36227378845214,117.48248565928174,54.896953361829596,6.491580067101566,6.7080089308582975,-0.21642886375673154,-0.08006067409361006,1,0.0,0.0,-0.8819442406352036
2020-09-04,117.94793701171876,120.61970534748436,108.1286934708545,117.08009977010788,332607200,117.84238739013672,117.52681435951384,54.99486289786175,5.745045050328358,6.51541615475231,-0.7703711044239521,0.0006616416765645727,0,0.0,0.0,-0.47383962837209004
2020-09-08,110.01063537597656,116.02699258808728,109.87412215270822,111.11249423218894,231366600,117.84689712524414,116.81098778965314,44.42482671221951,4.4615072850442345,6.104634380810696,-1.6431270957664612,-0.0672949594273411,1,0.0,0.0,-1.9752860293995387
2020-09-09,114.3985824584961,116.17326184567966,112.38988145965452,114.34007891543482,176940500,118.23425407409668,116.58123490097151,50.13115602517628,3.755078805606175,5.634723265769792,-1.8796444601636173,0.03988657158031228,0,0.0,0.0,-0.655737704918031
2020-09-10,110.6639633178711,117.49940814881737,109.69861756632326,117.3628949087768,182274400,118.25765686035156,116.01768522639053,45.819029344734396,2.8608979423429446,5.079958201084422,-2.219060258741478,-0.03264567672400942,0,0.0,0.0,-3.35570469798657
2020-09-11,109.21106719970705,112.3606396431834,107.26086957114084,111.71707085483806,180860300,118.11090507507325,115.36943589051592,44.22525417280453,2.0118255193362415,4.466331664734787,-2.454506145398545,-0.013128900091809892,1,0.0,0.0,0.0
2020-09-14,112.48739624023438,113.0432022491566,109.9911457355189,111.8633336140555,140150100,118.13296661376953,115.09495592382244,48.569732055551576,1.5850306325287562,3.8900714582935807,-2.3050408257648245,0.029999972754923387,1,0.0,0.0,0.0
2020-09-15,112.66291809082033,115.87099408811736,110.78097707840637,115.3834446801284,184642000,118.17843132019043,114.86333327306033,48.799823151703826,1.246585890119178,3.3613743446587003,-2.1147884545395224,0.0015603690409109472,0,0.0,0.0,2.77777777777778
2020-09-16,109.33783721923828,113.1114726487254,109.25008188896412,112.36064976741665,154679000,118.01108055114746,114.33709555364871,44.71830212077516,0.7019679068502,2.8294930570970007,-2.1275251502468007,-0.029513534070736758,0,0.0,0.0,-0.04028288372741329
2020-09-17,107.5923843383789,109.40606847088276,106.00297617469543,106.98782792048596,178011000,117.7493881225586,113.69474210457538,42.699396009794384,0.1280348649971188,2.2892014186770244,-2.1611665536799056,-0.015963850440534055,0,0.0,0.0,-5.15267175572519
2020-09-18,104.17955017089844,108.11895013810332,103.4482260852904,107.65090688938564,287104900,117.19187545776367,112.7885333489871,38.99255273022899,-0.5953357408690891,1.7122939867678018,-2.3076297276368907,-0.03172003472612972,1,0.0,0.0,-0.6162493789240928
2020-09-21,107.3388671875,107.44612864015868,100.53267495607116,101.93681947130294,195713800,116.49516677856445,112.26951752408357,43.8519239437578,-0.903269351082443,1.189181319197753,-2.092450670280196,0.03032569262795759,1,0.0,0.0,-2.7630356441143293
2020-09-22,109.02578735351562,110.04964400266276,106.4417816531773,109.87412593250646,183055400,115.81028175354004,111.96059084117233,46.310981504396494,-0.9996650797317415,0.7514120394118541,-1.7510771191435954,0.015715837237865626,0,0.0,0.0,-1.5839405394485782
2020-09-23,104.45257568359376,109.31831612573532,104.11128518620949,108.84051984457513,150718700,114.94707565307617,111.2455417785458,41.06081757284476,-1.428611210265771,0.31540738947632907,-1.7440185997421,-0.041946146695490016,1,0.0,0.0,-3.2228928357859825
2020-09-24,105.5251922607422,107.5046416144481,102.38537296614106,102.55113797500798,167743300,114.05473976135254,110.70074658637402,42.701556890002635,-1.6628347911650252,-0.08024104665194182,-1.5825937445130833,0.010268933725460228,1,0.0,0.0,-2.4401355914461043
2020-09-25,109.48410034179688,109.64011973249772,104.9888939391714,105.7299711661724,149981400,113.43409004211426,110.58487551546192,48.40998728538756,-1.5115832792365325,-0.36650949316885995,-1.1450737860676725,0.03751623660890946,1,0.0,0.0,-0.9624840819259062
2020-09-28,112.09734344482422,112.44837956504264,109.97162802324053,112.1461013546261,137672400,112.95397567749023,110.72892008016309,51.822008016505436,-1.1673915248717321,-0.5266858995094345,-0.6407056253622977,0.023868699609067345,0,0.0,0.0,-4.6962819131568425
2020-09-29,111.24901580810548,112.43863750540088,110.74196771781251,111.69756779185067,99382200,112.22508888244629,110.7784530066338,50.65088754592065,-0.952094873243027,-0.611767694256153,-0.34032717898687403,-0.007567776457934494,1,0.0,0.0,0.0
2020-09-30,112.92618560791016,114.34008328098176,110.7907243710988,110.95648937571,142675200,111.32946243286133,110.98299896866011,52.9163434813594,-0.6387737533415958,-0.6171689060732416,-0.02160484726835421,0.015075816964508215,1,0.0,0.0,0.459637845059055
2020-10-01,113.8817901611328,114.78863234602518,112.94569620243963,114.7106226562807,116120400,110.61715393066406,111.25907432032417,54.20627918983559,-0.30978420782452076,-0.5556919664234974,0.24590775859897662,0.008462205183663807,0,0.0,0.0,-8.33333333333334
2020-10-02,110.2056655883789,112.49715377159484,109.42559099443216,110.07890541970863,144712000,110.23393974304199,111.15874967918653,48.68100184461662,-0.3417506642023227,-0.5129037059792625,0.1711530417769398,-0.03228017901327773,1,0.0,0.0,0.0
2020-10-05,113.59901428222656,113.7452805953654,110.72247569462236,111.07351187039006,106243800,110.01649360656738,111.391155831857,53.40260098908282,-0.0922065314939573,-0.4287642710822015,0.3365577395882442,0.030791054849411248,0,0.0,0.0,-0.164288976652965
2020-10-06,110.34217071533205,113.22846192888976,109.45482734146758,112.81891482742247,161498200,110.03307037353515,111.29125248742605,48.765205884467406,-0.15544914474826044,-0.37410124581541326,0.21865210106715283,-0.028669646365092394,1,0.0,0.0,-2.26130603181058
